month,MarketR,MarketR_e,rfmonth,ret,ret_e,marketret3,marketret6,marketret12,ipor,pd,l.pd,l.ipor
2004.08333333333,0.071473,0.097316,0.001635,0.069838,0.095681,-0.00864248931840761,-0.149652470773106,-0.286717009583451,1.721953,4.71073417185302,4.64641675263483,0.70317989412279
2004.16666666667,0.032334,0.042688,0.001635,0.030699,0.041053,-0.096426223657589,-0.242706291972765,-0.270293257358234,1.0824767334934,4.73338720571687,4.71073417185302,1.721953
2004.25,-0.099309,-0.100998,0.001635,-0.100944,-0.102633,-0.224532460139678,-0.227071131716337,-0.371113564570722,0.877037833333334,4.58659556118561,4.73338720571687,1.0824767334934
2004.33333333333,-0.022937,-0.018178,0.001635,-0.024572,-0.019813,-0.141495222214361,-0.188371381388862,-0.321960686523828,0.4442776,4.50051349403971,4.58659556118561,0.877037833333334
2004.41666666667,-0.113236,-0.125373,0.001635,-0.114871,-0.127008,-0.160493607499212,-0.150183755638708,-0.355358011290594,0.854420392652818,4.32127579734276,4.50051349403971,0.4442776
2004.5,-0.00347,-0.023368,0.001635,-0.005105,-0.025003,-0.00183953607681109,-0.10706799549751,-0.260606864096492,0.625216380952381,4.30295171885083,4.32127579734276,0.854420392652818
2004.58333333333,-0.044436,-0.055333,0.001635,-0.046071,-0.056968,-0.0534827444740871,-0.157506986259369,-0.271570149139732,0.35517140384,4.27690271679477,4.30295171885083,0.625216380952381
2004.66666666667,0.053374,0.052579,0.001635,0.051739,0.050944,0.0131894059357776,-0.0325553547890218,-0.167486366905099,0.1739652,4.3640766091618,4.27690271679477,0.35517140384
2004.75,-0.054755,-0.068208,0.00165638709677419,-0.0564113870967742,-0.0698643870967742,-0.104896169306994,-0.180827213527057,-0.207191375002947,0,4.28393719855412,4.3640766091618,0.1739652
2004.83333333333,0.022747,0.046472,0.001856,0.020891,0.044616,-0.109018558507525,-0.160050864546489,-0.204154494740276,0,4.32874430532097,4.28393719855412,0
2004.91666666667,-0.068544,-0.081825,0.001856,-0.0704,-0.083681,-0.0449929130597336,-0.23664550738701,-0.223604428240942,0,4.264062588807,4.32874430532097,0
2005,-0.058872,-0.070978,0.001856,-0.060728,-0.072834,-0.0836728696339641,-0.168658852333665,-0.12137345869835,0,4.20674767434422,4.264062588807,0
2005.08333333333,0.095784,0.107308,0.001856,0.093928,0.105452,-0.0562418306004832,-0.131649020315365,0.0266785688823472,0.789683,4.30344326865935,4.20674767434422,0
2005.16666666667,-0.106051,-0.124861,0.001856,-0.107907,-0.126717,-0.199255165699742,-0.137564602948023,-0.0320899277700096,0.6444895,4.21247803216784,4.30344326865935,0.789683
2005.25,-0.030869,-0.071372,0.001856,-0.032725,-0.073228,-0.0916788430001255,-0.0293210091292319,0.10411595011759,0.800989855682,4.14941637975778,4.21247803216784,0.6444895
2005.33333333333,-0.069291,-0.041038,0.001856,-0.071147,-0.042894,-0.0791009856217048,-0.0497135203049805,0.273684302748778,0.281913833333333,3.96527705913921,4.14941637975778,0.800989855682
2005.41666666667,0.013216,0.001883,0.001856,0.01136,2.70000000000001e-05,0.0778869786797876,0.0202553452608276,0.655122797118657,0.2840547,3.88697064866296,3.96527705913921,0.281913833333333
2005.5,-0.017531,-0.064152,0.001856,-0.019387,-0.066008,0.0687923013943057,0.058362760328796,0.706296793023851,0,3.81974660708977,3.88697064866296,0.2840547
2005.58333333333,0.088414,0.15716,0.001856,0.086558,0.155304,0.0321958409410708,0.181686647415583,0.640186896166264,0,3.87773751546734,3.81974660708977,0
2005.66666666667,0.004711,0.028008,0.001856,0.002855,0.026152,-0.0535929599970709,0.122494137965003,0.561925729820216,0,3.87553925704637,3.87773751546734,0
2005.75,-0.050997,-0.059241,0.001856,-0.052853,-0.061097,-0.0100647649244742,0.136235381595675,0.632880022838569,0,3.83869233210874,3.87553925704637,0
2005.83333333333,-0.001561,0.012967,0.001856,-0.003417,0.011111,0.143876394078203,0.336934658659092,0.754990115220546,0,3.82563958933365,3.83869233210874,0
2005.91666666667,0.05065,0.027481,0.001856,0.048794,0.025625,0.185282317712484,0.615294059204849,0.97555434973815,0,3.87353389651655,3.82563958933365,0
2006,0.095752,0.089007,0.001856,0.093896,0.087151,0.147015866767511,0.605189793189459,1.15369890089439,0,3.95422105097929,3.87353389651655,0
2006.08333333333,0.034405,0.032763,0.001856,0.032549,0.030907,0.167258150538481,0.382661877267207,1.34925320585627,0,3.98449579067601,3.95422105097929,0
2006.16666666667,0.016889,0.011796,0.001856,0.015033,0.00994,0.360225329992942,0.386395629495086,1.51361923613574,0,3.9814705682013,3.98449579067601,0
2006.25,0.114996,0.0887,0.001856,0.11314,0.086844,0.396803852491433,0.431468995809805,1.78484413232572,0,4.0747997736979,3.9814705682013,0
2006.33333333333,0.204596,0.265623,0.001856,0.20274,0.263767,0.18286496490931,0.307171548168874,2.2463049057208,0,4.23192201177967,4.0747997736979,0
2006.41666666667,0.044123,0.068953,0.001856,0.042267,0.067097,0.0176654106794139,0.216977031390465,1.96824160696379,1.539394110625,4.19820169758629,4.23192201177967,0
2006.5,-0.055101,-0.0258,0.001856,-0.056957,-0.027656,0.0230516779247092,0.334788270114932,1.59930341426763,0.734005,4.11158143554396,4.19820169758629,1.539394110625
2006.58333333333,0.037245,0.031386,0.00194825806451613,0.0352967419354839,0.0294377419354839,0.103655589074917,0.690066865640088,2.29733227159701,0.70048635031,4.16957586841159,4.11158143554396,0.734005
2006.66666666667,0.049844,0.056025,0.002076,0.047768,0.053949,0.194658746911245,0.803036737988125,2.69085337050633,0.88014794105125,4.20332752656065,4.16957586841159,0.70048635031
2006.75,0.019122,-0.000662,0.002076,0.017046,-0.002738,0.302827843396319,0.934134196551356,2.69107606544681,1.13942427272727,4.26007219050091,4.20332752656065,0.88014794105125
2006.83333333333,0.122421,0.043571,0.002076,0.120345,0.041495,0.527825846583287,1.46727811170716,2.55869754471455,0.689177027743872,4.40389015013127,4.26007219050091,1.13942427272727
2006.91666666667,0.144407,0.058109,0.002076,0.142331,0.056033,0.505590221516702,1.42271532180691,1.70304215276856,1.1271067740636,4.55031958553713,4.40389015013127,0.689177027743872
2007,0.194285,0.246623,0.002076,0.192209,0.244547,0.480789259987304,0.935412527911619,1.71400046656649,1.08017517467055,4.74924744930529,4.55031958553713,1.1271067740636
2007.08333333333,0.106152,0.193729,0.002076,0.104076,0.191653,0.610135666798457,0.938359403402823,1.00950522557388,1.21742507482019,4.86141370150504,4.74924744930529,1.08017517467055
2007.16666666667,0.125709,0.196928,0.00217535483870968,0.12353364516129,0.19475264516129,0.604332847491454,1.03322620517196,0.877085687991921,1.19204086386525,5.00279758875114,4.86141370150504,1.21742507482019
2007.25,0.298338,0.346453,0.002296,0.296042,0.344157,0.303372164985208,0.894932312333513,0.335311267795756,1.64018802,5.29407384016546,5.00279758875114,1.19204086386525
2007.33333333333,0.102396,0.102889,0.00238783870967742,0.100008161290323,0.100501161290323,0.200185281386932,0.430216075422259,0.0489247223101743,1.47207,5.32116902085873,5.29407384016546,1.64018802
2007.41666666667,-0.084326,-0.154039,0.002515,-0.086841,-0.156554,0.263218232072199,0.104894757306969,-0.128339315993318,2.53748048983703,5.06479830193255,5.32116902085873,1.47207
2007.5,0.196411,0.234244,0.00259270967741936,0.193818290322581,0.231651290322581,0.449405009036058,0.390749960688551,-0.272416662203793,1.58561538887367,5.17335248657757,5.06479830193255,2.53748048983703
2007.58333333333,0.160315,0.134133,0.00280432258064516,0.157510677419355,0.131328677419355,0.188967075941646,0.0273118165681194,-0.37888071020657,3.4942134777823,5.32163202204973,5.17335248657757,1.58561538887367
2007.66666666667,0.050194,0.044138,0.00306773333333333,0.0471262666666667,0.0410702666666667,-0.126505024602871,-0.0861157658187056,-0.570484799499329,2.23943173433523,5.40916481401954,5.32163202204973,3.4942134777823
2007.75,-0.01684,-0.087763,0.003169,-0.020009,-0.090932,-0.0431965120113211,-0.302211366140524,-0.623056615883959,2.77428340591697,5.43977794962968,5.40916481401954,2.23943173433523
2007.83333333333,-0.144869,-0.069003,0.003169,-0.148038,-0.072172,-0.13648460195411,-0.269513236680225,-0.728602103205188,1.87395557692308,5.31820589770191,5.43977794962968,2.77428340591697
2007.91666666667,0.149498,0.204267,0.003246,0.146252,0.201021,0.0471847274363431,-0.209712540022853,-0.627114347784361,1.7664301536354,5.50132645615688,5.31820589770191,1.87395557692308
2008,-0.111522,-0.066353,0.003386,-0.114908,-0.069739,-0.26755973095751,-0.476368802646176,-0.674584273842959,2.2373741125,5.4048077378281,5.50132645615688,1.7664301536354
2008.08333333333,0.035183,0.083884,0.003386,0.031797,0.080498,-0.150727382484729,-0.388751991668742,-0.572155979854928,1.820265260552,5.47201503132792,5.4048077378281,2.2373741125
2008.16666666667,-0.19256,-0.191956,0.003386,-0.195946,-0.195342,-0.243444361682104,-0.517003007076066,-0.560080980697235,1.88933425,5.27791023370763,5.47201503132792,1.820265260552
2008.25,0.028255,-0.037997,0.003386,0.024869,-0.041383,-0.277501901074273,-0.438422839811124,-0.3349289100314,1.1194186,5.16017271431945,5.27791023370763,1.88933425
2008.33333333333,-0.07649,-0.033138,0.003386,-0.079876,-0.036524,-0.27515758779333,-0.604326290584651,-0.318095306219082,0.893153343380053,4.9425252314192,5.16017271431945,1.1194186
2008.41666666667,-0.228425,-0.247813,0.003386,-0.231811,-0.251199,-0.3535416190871,-0.509798417959373,-0.215132837091899,0.481079352242667,4.52088562416077,4.9425252314192,0.893153343380053
2008.5,0.031545,0.088703,0.003386,0.028159,0.085317,-0.215769839946569,-0.348217349150053,0.151535680047521,1.03102722857143,4.51568627064505,4.52088562416077,0.481079352242667
2008.58333333333,-0.174973,-0.226055,0.003386,-0.178359,-0.229441,-0.444077798868465,-0.279977915295582,0.313803774495217,0.710985333333333,4.35551146549375,4.51568627064505,1.03102722857143
2008.66666666667,-0.066541,-0.082011,0.003386,-0.069927,-0.085397,-0.232866011657193,-0.0698988970358511,0.252856822563951,1.2577052,4.25349092182468,4.35551146549375,0.710985333333333
2008.75,-0.265138,-0.255566,0.003211,-0.268349,-0.258777,-0.164527258622069,0.188125859716209,0.416516566964567,0,3.94774962084812,4.25349092182468,1.2577052
2008.83333333333,0.132124,0.19239,0.0028352,0.1292888,0.1895548,0.295232135394256,0.705999076265258,1.12646997743692,0,4.07234174003572,3.94774962084812,0
2008.91666666667,0.01394,0.07724,0.00201212903225806,0.0119278709677419,0.0752278709677419,0.211567734134021,0.589171695819237,1.03793933547534,0.5648534,4.1333024119196,4.07234174003572,0
2009,0.134196,0.157394,0.001856,0.13234,0.155538,0.419145182809781,0.751560912855232,1.07086090014155,0,4.27072372339381,4.1333024119196,0.5648534
